date,product,category,store,price,sales,revenue
2022-09-06,Bread,Grocery,Chandigarh Store,40,35,1400
2022-09-06,Washing Machine,Appliances,Delhi Store,25000,15,375000
2022-09-06,Washing Machine,Appliances,Mumbai Store,25000,23,575000
2022-09-06,Washing Machine,Appliances,Chandigarh Store,25000,26,650000
2022-09-06,Laptop HP,Electronics,Delhi Store,60000,45,2700000
2022-09-06,Laptop HP,Electronics,Mumbai Store,60000,35,2100000
2022-09-06,Laptop HP,Electronics,Chandigarh Store,60000,46,2760000
2022-09-07,iPhone 14,Electronics,Delhi Store,80000,33,2640000
2022-09-07,iPhone 14,Electronics,Mumbai Store,80000,15,1200000
2022-09-07,iPhone 14,Electronics,Chandigarh Store,80000,35,2800000
2022-09-07,Samsung TV,Electronics,Delhi Store,50000,23,1150000
2022-09-07,Samsung TV,Electronics,Mumbai Store,50000,23,1150000
2022-09-07,Samsung TV,Electronics,Chandigarh Store,50000,8,400000
2022-09-07,Nike Shoes,Fashion,Delhi Store,5000,35,175000
2022-09-07,Nike Shoes,Fashion,Mumbai Store,5000,9,45000
2022-09-07,Nike Shoes,Fashion,Chandigarh Store,5000,33,165000
2022-09-07,Levi Jeans,Fashion,Delhi Store,3000,10,30000
2022-09-07,Levi Jeans,Fashion,Mumbai Store,3000,34,102000
2022-09-07,Levi Jeans,Fashion,Chandigarh Store,3000,22,66000
2022-09-07,Milk 1L,Grocery,Delhi Store,60,12,720
2022-09-07,Milk 1L,Grocery,Mumbai Store,60,39,2340
2022-09-07,Milk 1L,Grocery,Chandigarh Store,60,43,2580
2022-09-07,Bread,Grocery,Delhi Store,40,46,1840
2022-09-07,Bread,Grocery,Mumbai Store,40,33,1320
2022-09-07,Bread,Grocery,Chandigarh Store,40,44,1760
2022-09-07,Washing Machine,Appliances,Delhi Store,25000,20,500000
2022-09-07,Washing Machine,Appliances,Mumbai Store,25000,11,275000
2022-09-07,Washing Machine,Appliances,Chandigarh Store,25000,6,150000
2022-09-07,Laptop HP,Electronics,Delhi Store,60000,40,2400000
2022-09-07,Laptop HP,Electronics,Mumbai Store,60000,35,2100000
2022-09-07,Laptop HP,Electronics,Chandigarh Store,60000,22,1320000
2022-09-08,iPhone 14,Electronics,Delhi Store,80000,43,3440000
2022-09-08,iPhone 14,Electronics,Mumbai Store,80000,48,3840000
2022-09-08,iPhone 14,Electronics,Chandigarh Store,80000,30,2400000
2022-09-08,Samsung TV,Electronics,Delhi Store,50000,15,750000
2022-09-08,Samsung TV,Electronics,Mumbai Store,50000,26,1300000
2022-09-08,Samsung TV,Electronics,Chandigarh Store,50000,33,1650000
2022-09-08,Nike Shoes,Fashion,Delhi Store,5000,13,65000
2022-09-08,Nike Shoes,Fashion,Mumbai Store,5000,35,175000
2022-09-08,Nike Shoes,Fashion,Chandigarh Store,5000,15,75000
2022-09-08,Levi Jeans,Fashion,Delhi Store,3000,49,147000
2022-09-08,Levi Jeans,Fashion,Mumbai Store,3000,22,66000
2022-09-08,Levi Jeans,Fashion,Chandigarh Store,3000,48,144000
2022-09-08,Milk 1L,Grocery,Delhi Store,60,43,2580
2022-09-08,Milk 1L,Grocery,Mumbai Store,60,34,2040
2022-09-08,Milk 1L,Grocery,Chandigarh Store,60,25,1500
2022-09-08,Bread,Grocery,Delhi Store,40,14,560
2022-09-08,Bread,Grocery,Mumbai Store,40,33,1320
2022-09-08,Bread,Grocery,Chandigarh Store,40,44,1760
2022-09-08,Washing Machine,Appliances,Delhi Store,25000,10,250000
2022-09-08,Washing Machine,Appliances,Mumbai Store,25000,10,250000
2022-09-08,Washing Machine,Appliances,Chandigarh Store,25000,52,1300000
2022-09-08,Laptop HP,Electronics,Delhi Store,60000,12,720000
2022-09-08,Laptop HP,Electronics,Mumbai Store,60000,32,1920000
2022-09-08,Laptop HP,Electronics,Chandigarh Store,60000,38,2280000
2022-09-09,iPhone 14,Electronics,Delhi Store,80000,31,2480000
2022-09-09,iPhone 14,Electronics,Mumbai Store,80000,38,3040000
2022-09-09,iPhone 14,Electronics,Chandigarh Store,80000,46,3680000
2022-09-09,Samsung TV,Electronics,Delhi Store,50000,38,1900000
2022-09-09,Samsung TV,Electronics,Mumbai Store,50000,34,1700000
2022-09-09,Samsung TV,Electronics,Chandigarh Store,50000,27,1350000
2022-09-09,Nike Shoes,Fashion,Delhi Store,5000,21,105000
2022-09-09,Nike Shoes,Fashion,Mumbai Store,5000,9,45000
2022-09-09,Nike Shoes,Fashion,Chandigarh Store,5000,28,140000
2022-09-09,Levi Jeans,Fashion,Delhi Store,3000,24,72000
2022-09-09,Levi Jeans,Fashion,Mumbai Store,3000,46,138000
2022-09-09,Levi Jeans,Fashion,Chandigarh Store,3000,42,126000
2022-09-09,Milk 1L,Grocery,Delhi Store,60,20,1200
2022-09-09,Milk 1L,Grocery,Mumbai Store,60,21,1260
2022-09-09,Milk 1L,Grocery,Chandigarh Store,60,16,960
2022-09-09,Bread,Grocery,Delhi Store,40,11,440
2022-09-09,Bread,Grocery,Mumbai Store,40,51,2040
2022-09-09,Bread,Grocery,Chandigarh Store,40,30,1200
2022-09-09,Washing Machine,Appliances,Delhi Store,25000,46,1150000
2022-09-09,Washing Machine,Appliances,Mumbai Store,25000,28,700000
2022-09-09,Washing Machine,Appliances,Chandigarh Store,25000,53,1325000
2022-09-09,Laptop HP,Electronics,Delhi Store,60000,12,720000
2022-09-09,Laptop HP,Electronics,Mumbai Store,60000,11,660000
2022-09-09,Laptop HP,Electronics,Chandigarh Store,60000,31,1860000
2022-09-10,iPhone 14,Electronics,Delhi Store,80000,49,3920000
2022-09-10,iPhone 14,Electronics,Mumbai Store,80000,49,3920000
2022-09-10,iPhone 14,Electronics,Chandigarh Store,80000,47,3760000
2022-09-10,Samsung TV,Electronics,Delhi Store,50000,57,2850000
2022-09-10,Samsung TV,Electronics,Mumbai Store,50000,54,2700000
2022-09-10,Samsung TV,Electronics,Chandigarh Store,50000,35,1750000
2022-09-10,Nike Shoes,Fashion,Delhi Store,5000,33,165000
2022-09-10,Nike Shoes,Fashion,Mumbai Store,5000,47,235000
2022-09-10,Nike Shoes,Fashion,Chandigarh Store,5000,62,310000
2022-09-10,Levi Jeans,Fashion,Delhi Store,3000,18,54000
2022-09-10,Levi Jeans,Fashion,Mumbai Store,3000,24,72000
2022-09-10,Levi Jeans,Fashion,Chandigarh Store,3000,32,96000
2022-09-10,Milk 1L,Grocery,Delhi Store,60,52,3120
2022-09-10,Milk 1L,Grocery,Mumbai Store,60,43,2580
2022-09-10,Milk 1L,Grocery,Chandigarh Store,60,37,2220
2022-09-10,Bread,Grocery,Delhi Store,40,41,1640
2022-09-10,Bread,Grocery,Mumbai Store,40,38,1520
2022-09-10,Bread,Grocery,Chandigarh Store,40,38,1520
2022-09-10,Washing Machine,Appliances,Delhi Store,25000,42,1050000
2022-09-10,Washing Machine,Appliances,Mumbai Store,25000,40,1000000
2022-09-10,Washing Machine,Appliances,Chandigarh Store,25000,57,1425000
2022-09-10,Laptop HP,Electronics,Delhi Store,60000,22,1320000
2022-09-10,Laptop HP,Electronics,Mumbai Store,60000,35,2100000
2022-09-10,Laptop HP,Electronics,Chandigarh Store,60000,51,3060000
2022-09-11,iPhone 14,Electronics,Delhi Store,80000,27,2160000
2022-09-11,iPhone 14,Electronics,Mumbai Store,80000,26,2080000
2022-09-11,iPhone 14,Electronics,Chandigarh Store,80000,31,2480000
2022-09-11,Samsung TV,Electronics,Delhi Store,50000,29,1450000
2022-09-11,Samsung TV,Electronics,Mumbai Store,50000,49,2450000
2022-09-11,Samsung TV,Electronics,Chandigarh Store,50000,34,1700000
2022-09-11,Nike Shoes,Fashion,Delhi Store,5000,24,120000
2022-09-11,Nike Shoes,Fashion,Mumbai Store,5000,38,190000
2022-09-11,Nike Shoes,Fashion,Chandigarh Store,5000,51,255000
2022-09-11,Levi Jeans,Fashion,Delhi Store,3000,28,84000
2022-09-11,Levi Jeans,Fashion,Mumbai Store,3000,32,96000
2022-09-11,Levi Jeans,Fashion,Chandigarh Store,3000,42,126000
2022-09-11,Milk 1L,Grocery,Delhi Store,60,57,3420
2022-09-11,Milk 1L,Grocery,Mumbai Store,60,52,3120
2022-09-11,Milk 1L,Grocery,Chandigarh Store,60,22,1320
2022-09-11,Bread,Grocery,Delhi Store,40,53,2120
2022-09-11,Bread,Grocery,Mumbai Store,40,30,1200
2022-09-11,Bread,Grocery,Chandigarh Store,40,30,1200
2022-09-11,Washing Machine,Appliances,Delhi Store,25000,31,775000
2022-09-11,Washing Machine,Appliances,Mumbai Store,25000,37,925000
2022-09-11,Washing Machine,Appliances,Chandigarh Store,25000,23,575000
2022-09-11,Laptop HP,Electronics,Delhi Store,60000,59,3540000
2022-09-11,Laptop HP,Electronics,Mumbai Store,60000,28,1680000
2022-09-11,Laptop HP,Electronics,Chandigarh Store,60000,56,3360000
2022-09-12,iPhone 14,Electronics,Delhi Store,80000,27,2160000
2022-09-12,iPhone 14,Electronics,Mumbai Store,80000,46,3680000
2022-09-12,iPhone 14,Electronics,Chandigarh Store,80000,48,3840000
2022-09-12,Samsung TV,Electronics,Delhi Store,50000,24,1200000
2022-09-12,Samsung TV,Electronics,Mumbai Store,50000,16,800000
2022-09-12,Samsung TV,Electronics,Chandigarh Store,50000,18,900000
2022-09-12,Nike Shoes,Fashion,Delhi Store,5000,35,175000
2022-09-12,Nike Shoes,Fashion,Mumbai Store,5000,35,175000
2022-09-12,Nike Shoes,Fashion,Chandigarh Store,5000,23,115000
2022-09-12,Levi Jeans,Fashion,Delhi Store,3000,18,54000
2022-09-12,Levi Jeans,Fashion,Mumbai Store,3000,46,138000
2022-09-12,Levi Jeans,Fashion,Chandigarh Store,3000,24,72000
2022-09-12,Milk 1L,Grocery,Delhi Store,60,26,1560
2022-09-12,Milk 1L,Grocery,Mumbai Store,60,49,2940
2022-09-12,Milk 1L,Grocery,Chandigarh Store,60,14,840
2022-09-12,Bread,Grocery,Delhi Store,40,45,1800
2022-09-12,Bread,Grocery,Mumbai Store,40,24,960
2022-09-12,Bread,Grocery,Chandigarh Store,40,29,1160
2022-09-12,Washing Machine,Appliances,Delhi Store,25000,26,650000
2022-09-12,Washing Machine,Appliances,Mumbai Store,25000,15,375000
2022-09-12,Washing Machine,Appliances,Chandigarh Store,25000,9,225000
2022-09-12,Laptop HP,Electronics,Delhi Store,60000,48,2880000
2022-09-12,Laptop HP,Electronics,Mumbai Store,60000,10,600000
2022-09-12,Laptop HP,Electronics,Chandigarh Store,60000,44,2640000
2022-09-13,iPhone 14,Electronics,Delhi Store,80000,14,1120000
2022-09-13,iPhone 14,Electronics,Mumbai Store,80000,29,2320000
2022-09-13,iPhone 14,Electronics,Chandigarh Store,80000,19,1520000
2022-09-13,Samsung TV,Electronics,Delhi Store,50000,19,950000
2022-09-13,Samsung TV,Electronics,Mumbai Store,50000,20,1000000
2022-09-13,Samsung TV,Electronics,Chandigarh Store,50000,22,1100000
2022-09-13,Nike Shoes,Fashion,Delhi Store,5000,41,205000
2022-09-13,Nike Shoes,Fashion,Mumbai Store,5000,30,150000
2022-09-13,Nike Shoes,Fashion,Chandigarh Store,5000,46,230000
2022-09-13,Levi Jeans,Fashion,Delhi Store,3000,46,138000
2022-09-13,Levi Jeans,Fashion,Mumbai Store,3000,29,87000
2022-09-13,Levi Jeans,Fashion,Chandigarh Store,3000,36,108000
2022-09-13,Milk 1L,Grocery,Delhi Store,60,50,3000
2022-09-13,Milk 1L,Grocery,Mumbai Store,60,40,2400
2022-09-13,Milk 1L,Grocery,Chandigarh Store,60,49,2940
2022-09-13,Bread,Grocery,Delhi Store,40,32,1280
2022-09-13,Bread,Grocery,Mumbai Store,40,33,1320
2022-09-13,Bread,Grocery,Chandigarh Store,40,32,1280
2022-09-13,Washing Machine,Appliances,Delhi Store,25000,44,1100000
2022-09-13,Washing Machine,Appliances,Mumbai Store,25000,38,950000
2022-09-13,Washing Machine,Appliances,Chandigarh Store,25000,36,900000
2022-09-13,Laptop HP,Electronics,Delhi Store,60000,29,1740000
2022-09-13,Laptop HP,Electronics,Mumbai Store,60000,16,960000
2022-09-13,Laptop HP,Electronics,Chandigarh Store,60000,37,2220000
2022-09-14,iPhone 14,Electronics,Delhi Store,80000,44,3520000
2022-09-14,iPhone 14,Electronics,Mumbai Store,80000,37,2960000
2022-09-14,iPhone 14,Electronics,Chandigarh Store,80000,42,3360000
2022-09-14,Samsung TV,Electronics,Delhi Store,50000,11,550000
2022-09-14,Samsung TV,Electronics,Mumbai Store,50000,40,2000000
2022-09-14,Samsung TV,Electronics,Chandigarh Store,50000,26,1300000
2022-09-14,Nike Shoes,Fashion,Delhi Store,5000,41,205000
2022-09-14,Nike Shoes,Fashion,Mumbai Store,5000,9,45000
2022-09-14,Nike Shoes,Fashion,Chandigarh Store,5000,26,130000
2022-09-14,Levi Jeans,Fashion,Delhi Store,3000,16,48000
2022-09-14,Levi Jeans,Fashion,Mumbai Store,3000,16,48000
2022-09-14,Levi Jeans,Fashion,Chandigarh Store,3000,20,60000
2022-09-14,Milk 1L,Grocery,Delhi Store,60,20,1200
2022-09-14,Milk 1L,Grocery,Mumbai Store,60,47,2820
2022-09-14,Milk 1L,Grocery,Chandigarh Store,60,19,1140
2022-09-14,Bread,Grocery,Delhi Store,40,21,840
2022-09-14,Bread,Grocery,Mumbai Store,40,47,1880
2022-09-14,Bread,Grocery,Chandigarh Store,40,19,760
2022-09-14,Washing Machine,Appliances,Delhi Store,25000,16,400000
2022-09-14,Washing Machine,Appliances,Mumbai Store,25000,17,425000
2022-09-14,Washing Machine,Appliances,Chandigarh Store,25000,49,1225000
2022-09-14,Laptop HP,Electronics,Delhi Store,60000,30,1800000
2022-09-14,Laptop HP,Electronics,Mumbai Store,60000,22,1320000
2022-09-14,Laptop HP,Electronics,Chandigarh Store,60000,36,2160000
2022-09-15,iPhone 14,Electronics,Delhi Store,80000,31,2480000
2022-09-15,iPhone 14,Electronics,Mumbai Store,80000,20,1600000
2022-09-15,iPhone 14,Electronics,Chandigarh Store,80000,13,1040000
2022-09-15,Samsung TV,Electronics,Delhi Store,50000,25,1250000
2022-09-15,Samsung TV,Electronics,Mumbai Store,50000,32,1600000
2022-09-15,Samsung TV,Electronics,Chandigarh Store,50000,18,900000
2022-09-15,Nike Shoes,Fashion,Delhi Store,5000,30,150000
2022-09-15,Nike Shoes,Fashion,Mumbai Store,5000,40,200000
2022-09-15,Nike Shoes,Fashion,Chandigarh Store,5000,26,130000
2022-09-15,Levi Jeans,Fashion,Delhi Store,3000,28,84000
2022-09-15,Levi Jeans,Fashion,Mumbai Store,3000,28,84000
2022-09-15,Levi Jeans,Fashion,Chandigarh Store,3000,16,48000
2022-09-15,Milk 1L,Grocery,Delhi Store,60,29,1740
2022-09-15,Milk 1L,Grocery,Mumbai Store,60,38,2280
2022-09-15,Milk 1L,Grocery,Chandigarh Store,60,18,1080
2022-09-15,Bread,Grocery,Delhi Store,40,34,1360
2022-09-15,Bread,Grocery,Mumbai Store,40,22,880
2022-09-15,Bread,Grocery,Chandigarh Store,40,24,960
2022-09-15,Washing Machine,Appliances,Delhi Store,25000,26,650000
2022-09-15,Washing Machine,Appliances,Mumbai Store,25000,18,450000
2022-09-15,Washing Machine,Appliances,Chandigarh Store,25000,14,350000
2022-09-15,Laptop HP,Electronics,Delhi Store,60000,49,2940000
2022-09-15,Laptop HP,Electronics,Mumbai Store,60000,45,2700000
2022-09-15,Laptop HP,Electronics,Chandigarh Store,60000,13,780000
2022-09-16,iPhone 14,Electronics,Delhi Store,80000,36,2880000
2022-09-16,iPhone 14,Electronics,Mumbai Store,80000,45,3600000
2022-09-16,iPhone 14,Electronics,Chandigarh Store,80000,18,1440000
2022-09-16,Samsung TV,Electronics,Delhi Store,50000,24,1200000
2022-09-16,Samsung TV,Electronics,Mumbai Store,50000,41,2050000
2022-09-16,Samsung TV,Electronics,Chandigarh Store,50000,30,1500000
2022-09-16,Nike Shoes,Fashion,Delhi Store,5000,28,140000
2022-09-16,Nike Shoes,Fashion,Mumbai Store,5000,41,205000
2022-09-16,Nike Shoes,Fashion,Chandigarh Store,5000,12,60000
2022-09-16,Levi Jeans,Fashion,Delhi Store,3000,38,114000
2022-09-16,Levi Jeans,Fashion,Mumbai Store,3000,15,45000
2022-09-16,Levi Jeans,Fashion,Chandigarh Store,3000,29,87000
2022-09-16,Milk 1L,Grocery,Delhi Store,60,34,2040
2022-09-16,Milk 1L,Grocery,Mumbai Store,60,45,2700
2022-09-16,Milk 1L,Grocery,Chandigarh Store,60,47,2820
2022-09-16,Bread,Grocery,Delhi Store,40,16,640
2022-09-16,Bread,Grocery,Mumbai Store,40,29,1160
2022-09-16,Bread,Grocery,Chandigarh Store,40,38,1520
2022-09-16,Washing Machine,Appliances,Delhi Store,25000,49,1225000
2022-09-16,Washing Machine,Appliances,Mumbai Store,25000,23,575000
2022-09-16,Washing Machine,Appliances,Chandigarh Store,25000,23,575000
2022-09-16,Laptop HP,Electronics,Delhi Store,60000,23,1380000
2022-09-16,Laptop HP,Electronics,Mumbai Store,60000,29,1740000
2022-09-16,Laptop HP,Electronics,Chandigarh Store,60000,41,2460000
2022-09-17,iPhone 14,Electronics,Delhi Store,80000,48,3840000
2022-09-17,iPhone 14,Electronics,Mumbai Store,80000,30,2400000
2022-09-17,iPhone 14,Electronics,Chandigarh Store,80000,25,2000000
2022-09-17,Samsung TV,Electronics,Delhi Store,50000,30,1500000
2022-09-17,Samsung TV,Electronics,Mumbai Store,50000,51,2550000
2022-09-17,Samsung TV,Electronics,Chandigarh Store,50000,26,1300000
2022-09-17,Nike Shoes,Fashion,Delhi Store,5000,33,165000
2022-09-17,Nike Shoes,Fashion,Mumbai Store,5000,53,265000
2022-09-17,Nike Shoes,Fashion,Chandigarh Store,5000,37,185000
2022-09-17,Levi Jeans,Fashion,Delhi Store,3000,35,105000
2022-09-17,Levi Jeans,Fashion,Mumbai Store,3000,24,72000
2022-09-17,Levi Jeans,Fashion,Chandigarh Store,3000,52,156000
2022-09-17,Milk 1L,Grocery,Delhi Store,60,53,3180
2022-09-17,Milk 1L,Grocery,Mumbai Store,60,32,1920
2022-09-17,Milk 1L,Grocery,Chandigarh Store,60,50,3000
2022-09-17,Bread,Grocery,Delhi Store,40,54,2160
2022-09-17,Bread,Grocery,Mumbai Store,40,43,1720
2022-09-17,Bread,Grocery,Chandigarh Store,40,31,1240
2022-09-17,Washing Machine,Appliances,Delhi Store,25000,23,575000
2022-09-17,Washing Machine,Appliances,Mumbai Store,25000,48,1200000
2022-09-17,Washing Machine,Appliances,Chandigarh Store,25000,47,1175000
2022-09-17,Laptop HP,Electronics,Delhi Store,60000,54,3240000
2022-09-17,Laptop HP,Electronics,Mumbai Store,60000,43,2580000
2022-09-17,Laptop HP,Electronics,Chandigarh Store,60000,38,2280000
2022-09-18,iPhone 14,Electronics,Delhi Store,80000,52,4160000
2022-09-18,iPhone 14,Electronics,Mumbai Store,80000,36,2880000
2022-09-18,iPhone 14,Electronics,Chandigarh Store,80000,28,2240000
2022-09-18,Samsung TV,Electronics,Delhi Store,50000,33,1650000
2022-09-18,Samsung TV,Electronics,Mumbai Store,50000,41,2050000
2022-09-18,Samsung TV,Electronics,Chandigarh Store,50000,34,1700000
2022-09-18,Nike Shoes,Fashion,Delhi Store,5000,41,205000
2022-09-18,Nike Shoes,Fashion,Mumbai Store,5000,23,115000
2022-09-18,Nike Shoes,Fashion,Chandigarh Store,5000,49,245000
2022-09-18,Levi Jeans,Fashion,Delhi Store,3000,24,72000
2022-09-18,Levi Jeans,Fashion,Mumbai Store,3000,53,159000
2022-09-18,Levi Jeans,Fashion,Chandigarh Store,3000,43,129000
2022-09-18,Milk 1L,Grocery,Delhi Store,60,49,2940
2022-09-18,Milk 1L,Grocery,Mumbai Store,60,43,2580
2022-09-18,Milk 1L,Grocery,Chandigarh Store,60,30,1800
2022-09-18,Bread,Grocery,Delhi Store,40,59,2360
2022-09-18,Bread,Grocery,Mumbai Store,40,34,1360
2022-09-18,Bread,Grocery,Chandigarh Store,40,46,1840
2022-09-18,Washing Machine,Appliances,Delhi Store,25000,25,625000
2022-09-18,Washing Machine,Appliances,Mumbai Store,25000,43,1075000
2022-09-18,Washing Machine,Appliances,Chandigarh Store,25000,46,1150000
2022-09-18,Laptop HP,Electronics,Delhi Store,60000,54,3240000
2022-09-18,Laptop HP,Electronics,Mumbai Store,60000,20,1200000
2022-09-18,Laptop HP,Electronics,Chandigarh Store,60000,34,2040000
2022-09-19,iPhone 14,Electronics,Delhi Store,80000,12,960000
2022-09-19,iPhone 14,Electronics,Mumbai Store,80000,47,3760000
2022-09-19,iPhone 14,Electronics,Chandigarh Store,80000,25,2000000
2022-09-19,Samsung TV,Electronics,Delhi Store,50000,40,2000000
2022-09-19,Samsung TV,Electronics,Mumbai Store,50000,32,1600000
2022-09-19,Samsung TV,Electronics,Chandigarh Store,50000,26,1300000
2022-09-19,Nike Shoes,Fashion,Delhi Store,5000,31,155000
2022-09-19,Nike Shoes,Fashion,Mumbai Store,5000,48,240000
2022-09-19,Nike Shoes,Fashion,Chandigarh Store,5000,43,215000
2022-09-19,Levi Jeans,Fashion,Delhi Store,3000,28,84000
2022-09-19,Levi Jeans,Fashion,Mumbai Store,3000,45,135000
2022-09-19,Levi Jeans,Fashion,Chandigarh Store,3000,39,117000
2022-09-19,Milk 1L,Grocery,Delhi Store,60,38,2280
2022-09-19,Milk 1L,Grocery,Mumbai Store,60,21,1260
2022-09-19,Milk 1L,Grocery,Chandigarh Store,60,25,1500
2022-09-19,Bread,Grocery,Delhi Store,40,48,1920
2022-09-19,Bread,Grocery,Mumbai Store,40,49,1960
2022-09-19,Bread,Grocery,Chandigarh Store,40,39,1560
2022-09-19,Washing Machine,Appliances,Delhi Store,25000,43,1075000
2022-09-19,Washing Machine,Appliances,Mumbai Store,25000,43,1075000
2022-09-19,Washing Machine,Appliances,Chandigarh Store,25000,42,1050000
2022-09-19,Laptop HP,Electronics,Delhi Store,60000,26,1560000
2022-09-19,Laptop HP,Electronics,Mumbai Store,60000,20,1200000
2022-09-19,Laptop HP,Electronics,Chandigarh Store,60000,8,480000
2022-09-20,iPhone 14,Electronics,Delhi Store,80000,13,1040000
2022-09-20,iPhone 14,Electronics,Mumbai Store,80000,22,1760000
2022-09-20,iPhone 14,Electronics,Chandigarh Store,80000,46,3680000
2022-09-20,Samsung TV,Electronics,Delhi Store,50000,34,1700000
2022-09-20,Samsung TV,Electronics,Mumbai Store,50000,37,1850000
2022-09-20,Samsung TV,Electronics,Chandigarh Store,50000,50,2500000
2022-09-20,Nike Shoes,Fashion,Delhi Store,5000,18,90000
2022-09-20,Nike Shoes,Fashion,Mumbai Store,5000,46,230000
2022-09-20,Nike Shoes,Fashion,Chandigarh Store,5000,23,115000
2022-09-20,Levi Jeans,Fashion,Delhi Store,3000,21,63000
2022-09-20,Levi Jeans,Fashion,Mumbai Store,3000,44,132000
2022-09-20,Levi Jeans,Fashion,Chandigarh Store,3000,32,96000
2022-09-20,Milk 1L,Grocery,Delhi Store,60,46,2760
2022-09-20,Milk 1L,Grocery,Mumbai Store,60,34,2040
2022-09-20,Milk 1L,Grocery,Chandigarh Store,60,9,540
2022-09-20,Bread,Grocery,Delhi Store,40,31,1240
2022-09-20,Bread,Grocery,Mumbai Store,40,42,1680
2022-09-20,Bread,Grocery,Chandigarh Store,40,7,280
2022-09-20,Washing Machine,Appliances,Delhi Store,25000,37,925000
2022-09-20,Washing Machine,Appliances,Mumbai Store,25000,14,350000
2022-09-20,Washing Machine,Appliances,Chandigarh Store,25000,45,1125000
2022-09-20,Laptop HP,Electronics,Delhi Store,60000,16,960000
2022-09-20,Laptop HP,Electronics,Mumbai Store,60000,23,1380000
2022-09-20,Laptop HP,Electronics,Chandigarh Store,60000,15,900000
2022-09-21,iPhone 14,Electronics,Delhi Store,80000,44,3520000
2022-09-21,iPhone 14,Electronics,Mumbai Store,80000,31,2480000
2022-09-21,iPhone 14,Electronics,Chandigarh Store,80000,47,3760000
2022-09-21,Samsung TV,Electronics,Delhi Store,50000,40,2000000
2022-09-21,Samsung TV,Electronics,Mumbai Store,50000,25,1250000
2022-09-21,Samsung TV,Electronics,Chandigarh Store,50000,30,1500000
2022-09-21,Nike Shoes,Fashion,Delhi Store,5000,17,85000
2022-09-21,Nike Shoes,Fashion,Mumbai Store,5000,27,135000
